ADDRESS_LA,X,Y
718 S GAYOSO ST,3672797.634,533758.212
716 S GAYOSO ST,3672802.675,533768.4162
720 S GAYOSO ST,3672789.151,533745.4889
722 S GAYOSO ST,3672782.513,533734.0556
645 S DUPRÉ ST,3673191.792,533932.4004
639 S DUPRÉ ST,3673208.651,533955.9244
653 S DUPRÉ ST,3673163.653,533882.9013
659 S DUPRÉ ST,3673158.933,533877.2287
650 S GAYOSO ST,3672979.53,533937.7724
654 S GAYOSO ST,3672958.672,533912.2774
3033 BANKS ST,3673454.423,535139.0602
3037 BANKS ST,3673431.665,535156.4543
317 S GAYOSO ST,3673682.693,535150.0682
321 S GAYOSO ST,3673663.268,535126.228
325 S GAYOSO ST,3673649.141,535102.3895
3006 PALMYRA ST,3673748.801,535210.9342
3018 PALMYRA ST,3673671.656,535267.8837
3032 PALMYRA ST,3673594.841,535324.5011
3036 PALMYRA ST,3673572.989,535343.0423
413 S GAYOSO ST,3673503.571,534828.0708
407 S GAYOSO ST,3673513.547,534840.2632
405 S GAYOSO ST,3673523.153,534852.0857
3002 BANKS ST,3673537.191,534882.7496
3016 BANKS ST,3673444.021,534914.6036
3003 BAUDIN ST,3673382.252,534678.5001
3015 BAUDIN ST,3673304.898,534735.0727
3019 BAUDIN ST,3673280.075,534754.122
3029 BAUDIN ST,3673229.709,534793.6651
421 S GAYOSO ST,3673414.29,534804.7063
417 S GAYOSO ST,3673433.34,534828.5182
522 S LOPEZ ST,3672825.271,534764.5444
3016 BAUDIN ST,3673201.297,534632.1681
3028 BAUDIN ST,3673145.968,534677.5265
3103 CLEVELAND AVE,3673834.683,535828.6737
3107 CLEVELAND AVE,3673808.296,535849.3758
142 S LOPEZ ST,3673701.94,535870.8911
220 S LOPEZ ST,3673558.469,535690.5482
222 S LOPEZ ST,3673542.202,535678.3882
224 S LOPEZ ST,3673531.749,535670.0257
3106 CLEVELAND AVE,3673704.739,535726.9921
3114 CLEVELAND AVE,3673649.341,535769.8475
216 S LOPEZ ST,3673581.399,535721.2428
227 S SALCEDO ST,3673641.502,535560.7957
3107 PALMYRA ST,3673572.514,535553.4795
225 S SALCEDO ST,3673626.867,535599.4706
3123 BANKS ST,3673238.728,535276.1682
3125 BANKS ST,3673221.936,535291.5123
3127 BANKS ST,3673211.224,535301.3564
3102 PALMYRA ST,3673508.279,535407.7465
3122 PALMYRA ST,3673390.946,535494.0422
3126 PALMYRA ST,3673364.453,535511.4516
327 S SALCEDO ST,3673395.847,535265.9534
325 S SALCEDO ST,3673402.301,535274.1411
3120 BANKS ST,3673132.077,535138.1604
402 S LOPEZ ST,3673096.14,535147.9061
410 S LOPEZ ST,3673076.04,535123.5426
3128 BANKS ST,3673110.758,535169.8344
3111 BAUDIN ST,3673059.594,534925.5825
423 S SALCEDO ST,3673137.56,534953.6012
436 S LOPEZ ST,3673005.383,534959.6913
440 S LOPEZ ST,3672982.237,534929.8463
3210 BAUDIN ST,3672783.74,534970.3798
3218 BAUDIN ST,3672729.462,535013.6721
3211 D'HEMECOURT ST,3672610.487,534764.8791
3239 D'HEMECOURT ST,3672446.201,534897.5449
517 S LOPEZ ST,3672770.049,534849.2039
521 S LOPEZ ST,3672748.605,534829.2133
527 S LOPEZ ST,3672719.527,534813.948
513 S LOPEZ ST,3672781.68,534880.8245
526 S RENDON ST,3672557.422,534962.9688
623 S LOPEZ ST,3672406.333,534472.417
3206 TULANE AVE,3672490.339,534543.0464
3111 GRAVIER ST,3672501.911,534179.3668
3119 GRAVIER ST,3672449.222,534203.7598
3123 GRAVIER ST,3672422.228,534218.7216
626 S LOPEZ ST,3672547.445,534360.251
620 S LOPEZ ST,3672566.985,534389.6092
3120 GRAVIER ST,3672332.35,534094.6262
746 S LOPEZ ST,3672175.986,533893.5554
750 S LOPEZ ST,3672150.971,533857.7586
723 S SALCEDO ST,3672379.472,533954.0125
707 S GAYOSO ST,3672751.937,533893.8629
721 S GAYOSO ST,3672700.037,533820.6335
720 S SALCEDO ST,3672508.833,533890.9081
732 S SALCEDO ST,3672438.047,533827.3219
631 S DUPRÉ ST,3673243.062,534006.3931
635 S DUPRÉ ST,3673225.583,533980.1755
3220 GRAVIER ST,3672125.219,534209.8679
3224 GRAVIER ST,3672096.317,534223.8811
3228 GRAVIER ST,3672068.291,534237.018
3234 GRAVIER ST,3672041.141,534251.9064
3813 D'HEMECOURT ST,3670796.698,536164.4654
3817 D'HEMECOURT ST,3670772.676,536176.4765
3825 D'HEMECOURT ST,3670702.882,536196.9276
522 S SCOTT ST,3670740.943,536379.6085
415 S CORTEZ ST,3671200.851,536542.9735
3828 BANKS ST,3671100.952,536700.328
3840 BANKS ST,3671029.994,536786.3276
231 S DUPRÉ ST,3674080.748,535110.4382
2932 CLEVELAND AVE,3674100.923,535432.7448
2949 PALMYRA ST,3673940.077,535273.9295
224 S GAYOSO ST,3674000.36,535328.6415
2921 BANKS ST,3673778.244,534884.6561
2933 BANKS ST,3673691.879,534947.0322
329 S DUPRÉ ST,3673932.85,534865.4633
2902 BANKS ST,3673770.874,534641.724
2932 BANKS ST,3673605.29,534790.0291
417 S DUPRÉ ST,3673676.069,534574.1564
521 S DUPRÉ ST,3673653.657,534551.6983
422 S GAYOSO ST,3673520.68,534687.451
438 S GAYOSO ST,3673443.353,534581.9607
3102 CANAL ST,3673984.461,536029.3647
123 S SALCEDO ST,3673867.564,535890.7823
436 S CORTEZ ST,3671187.052,536367.0662
438 S CORTEZ ST,3671164.916,536349.7049
3723 BAUDIN ST,3671274.052,536288.2344
507 S TELEMACHUS ST,3671269.919,536083.6277
539 S TELEMACHUS ST,3671110.313,535896.4168
3717 D'HEMECOURT ST,3671043.058,535976.7221
520 S CORTEZ ST,3671062.131,536143.3536
3713 ULLOA ST,3670845.809,535641.9512
3729 ULLOA ST,3670759.482,535714.2259
610 S CORTEZ ST,3670887.468,535900.4321
618 S CORTEZ ST,3670868.396,535833.1775
3816 BAUDIN ST,3670994.392,536351.7714
222 S GENOIS ST,3672284.298,536629.6568
3823 CLEVELAND AVE,3671690.561,537433.3863
3926 PALMYRA ST,3671064.952,537271.9631
2930 PALMYRA ST,3671078.509,537262.0218
302 PIERCE ST,3671039.647,537331.6124
324 S PIERCE ST,3670937.52,537191.0758
320 S PIERCE ST,3670960.566,537224.0642
230 S PIERCE ST,3671124.101,537456.1901
226 S PIERCE ST,3671119.583,537508.081
234 S PIERCE ST,3671106.23,537429.5576
233 S SCOTT ST,3671298.616,537330.0347
207 S SCOTT ST,3671418.553,537490.1402
139 S SCOTT ST,3671484.727,537563.1244
129 S SCOTT ST,3671522.541,537625.7981
131 S SCOTT ST,3671515.76,537630.0882
135 S SCOTT ST,3671499.763,537595.3118
136 S PIERCE ST,3671333.308,537743.8942
120 S PIERCE ST,3671392.882,537869.3479
118 S PIERCE ST,3671386.925,537858.1349
2606 CANAL ST,3675686.087,534733.4356
2655 PALMYRA ST,3675000.685,534461.0222
225 S D'ORGENOIS ST,3675371.933,534288.2831
2621 PALMYRA ST,3675218.757,534293.532
2629 PALMYRA ST,3675162.927,534333.1378
2625 PALMYRA ST,3675192.989,534315.9598
2643 PALMYRA ST,3675049.835,534427.6197
230 S BROAD ST,3675014.022,534554.0015
2633 PALMYRA ST,3675136.205,534358.4289
220 S BROAD ST,3675083.714,534566.0023
214 S BROAD ST,3675086.101,534632.3318
2607 PALMYRA ST,3675306.082,534231.4976
219 S D'ORGENOIS ST,3675421.35,534331.3961
2603 PALMYRA ST,3675326.523,534214.9249
2615 PALMYRA ST,3675256.951,534268.2647
318 S BROAD ST,3674869.943,534262.1517
2636 PALMYRA ST,3675016.395,534244.4101
306 S BROAD ST,3674923.167,534334.159
2614 PALMYRA ST,3675162.498,534145.6156
2603 BANKS ST,3675095.361,533903.8486
2637 BANKS ST,3674833.417,534102.1331
334 S BROAD ST,3674796.544,534165.4446
314 S BROAD ST,3674892.903,534286.5024
330 S BROAD ST,3674816.024,534189.4467
302 S BROAD ST,3674941.061,534358.4712
4026 CANAL ST,3671157.486,538133.6396
2655 CLEVELAND AVE,3675222.497,534757.9409
118 S BROAD ST,3675312.372,534853.9578
2643 CLEVELAND AVE,3675312.368,534683.2979
523 S TONTI ST,3675342.449,532972.5323
519 S TONTI ST,3675364.449,533000.2168
533 S TONTI ST,3675288.418,532899.1754
538 S TONTI ST,3675377.202,532820.8881
542 S TONTI ST,3675356.497,532796.4709
657 S TONTI ST,3674880.662,532383.6265
418 S SCOTT ST,3670979.318,536669.0887
307 S CORTEZ ST,3671514.762,536944.5675
402 PIERCE ST,3670781.04,536982.3664
338 S BROAD ST,3674779.617,534141.604
2607 BANKS ST,3675068.623,533927.991
310 S BROAD ST,3674907.365,534310.1913
2628 PALMYRA ST,3675065.831,534209.6665
2602 PALMYRA ST,3675233.371,534092.04
419 S D'ORGENOIS ST,3674921.217,533683.0514
421 S D'ORGENOIS ST,3674912.825,533670.8475
425 S D'ORGENOIS ST,3674905.676,533656.9753
426 S D'ORGENOIS ST,3674895.426,533645.152
2602 BANKS ST,3674989.603,533754.0941
2610 BANKS ST,3674939.138,533791.1417
2618 BANKS ST,3674880.302,533832.1365
428 S BROAD ST,3674537.155,533837.8308
2648 BANKS ST,3674707.97,533961.5765
412 S BROAD ST,3674609.657,533935.3852
2644 BANKS ST,3674750.863,533931.9682
420 S BROAD ST,3674574.355,533888.6948
424 S BROAD ST,3674553.478,533867.8172
2629 GRAVIER ST,3674385.552,533246.6132
2621 GRAVIER ST,3674413.781,533230.8389
2659 GRAVIER ST,3674174.768,533346.5437
2663 GRAVIER ST,3674143.945,533363.5909
550 S BROAD ST,3674163.56,533393.713
544 S BROAD ST,3674173.601,533406.09
534 S BROAD ST,3674210.963,533448.1211
2617 GRAVIER ST,3674444.884,533179.4361
2651 GRAVIER ST,3674192.257,533293.4446
522 S BROAD ST,3674315.234,533501.146
2633 GRAVIER ST,3674354.898,533254.0274
521 S D'ORGENOIS ST,3674640.116,533340.924
523 S D'ORGENOIS ST,3674633.071,533331.0077
519 S D'ORGENOIS ST,3674652.381,533356.0589
2546 BANKS ST,3675053.391,533696.8259
2544 TULANE AVE,3674834.178,533400.7069
2528 TULANE AVE,3674931.391,533310.9314
2532 TULANE AVE,3674901.94,533324.729
2519 GRAVIER ST,3674802.046,533032.9432
518 S D'ORGENOIS ST,3674838.415,533262.7758
530 S D'ORGENOIS ST,3674783.344,533188.8541
535 S ROCHEBLAVE ST,3674923.359,533086.9682
531 S ROCHEBLAVE ST,3674943.018,533113.1809
527 S ROCHEBLAVE ST,3674961.62,533136.458
539 S ROCHEBLAVE ST,3674906.704,533063.452
2522 GRAVIER ST,3674668.738,532910.8711
643 S ROCHEBLAVE ST,3674592.164,532659.0073
2521 PERDIDO ST,3674480.695,532631.2843
4512 S CARROLLTON AVE,3670510.511,537445.8268
4514 S CARROLLTON AVE,3670520.064,537457.3675
4020 PALMYRA ST,3670793.767,537467.8305
4030 PALMYRA ST,3670758.129,537513.6515
2526 CANAL ST,3675871.862,534552.0826
2503 CLEVELAND AVE,3675869.596,534227.7751
2505 CLEVELAND AVE,3675860.742,534237.9313
2507 CLEVELAND AVE,3675846.679,534245.4834
2511 CLEVELAND AVE,3675826.367,534263.7121
2502 CLEVELAND AVE,3675793.525,534140.0526
2534 CLEVELAND AVE,3675597.578,534286.8723
2546 CLEVELAND AVE,3675530.945,534337.6945
2503 PALMYRA ST,3675667.036,533962.7957
2535 PALMYRA ST,3675468.264,534109.5261
2541 PALMYRA ST,3675440.075,534130.8486
221 S ROCHEBLAVE ST,3675708.779,534084.9674
2523 BANKS ST,3675292.624,533760.3949
2527 BANKS ST,3675262.818,533780.0229
328 S D'ORGENOIS ST,3675258.728,533867.6909
2538 PALMYRA ST,3675359.535,534014.4008
2109 CONTI ST,3677911.723,534675.047
240 S CORTEZ ST,3671693.3,536940.4517
3319 BANKS ST,3672777.38,535675.5031
3727 BAUDIN ST,3671224.148,536282.4056
222 N TELEMACHUS ST,3672777.557,537883.898
300 N DERBIGNY ST,3678650.119,533703.105
218 N ROCHEBLAVE ST,3676568.883,534906.753
2624 TOULOUSE ST,3676694.942,536338.3717
513 N LOPEZ ST,3674785.439,537597.1036
4022 BANKS ST,3670549.735,537167.8791
326 S DUPRÉ ST,3674039.787,534797.744
200 S WHITE ST,3674607.99,535046.124
2728 BANKS ST,3674333.88,534209.9433
407 S BROAD ST,3674477.571,534122.0125
514 S JEFFERSON DAVIS PRKWY,3672260.964,535250.0819
214 S SCOTT ST,3671515.896,537318.432
314 N DUPRÉ ST,3675272.024,536368.7075
3514 BIENVILLE AVE,3673156.927,537634.1093
324 N ROCHEBLAVE ST,3676819.872,535269.3699
2318 CONTI ST,3677260.746,535075.6634
122 N TONTI ST,3676653.559,534438.1368
3118 TOULOUSE ST,3675006.069,537564.4453
719 N RENDON ST,3674950.178,538314.9938
642 N PIERCE ST,3672878.44,539670.5226
629 N SCOTT ST,3672972.064,539473.6746
518 S PIERCE ST,3670425.768,536612.8048
3822 BANKS ST,3671125.194,536697.7964
3536 BANKS ST,3671851.886,536164.8168
318 S CLARK ST,3672347.8,536185.9618
202 S CORTEZ ST,3671859.415,537177.1224
225 S TELEMACHUS ST,3671923.044,536927.3054
3310 BANKS ST,3672721.244,535487.8156
3311 BAUDIN ST,3672531.555,535273.8216
3818 CLEVELAND AVE,3671648.339,537308.9718
325 S RENDON ST,3672913.31,535690.1828
630 S LOPEZ ST,3672529.658,534334.8418
435 S CORTEZ ST,3671102.816,536429.0313
2918 CLEVELAND AVE,3674117.816,535405.6328
3719 BAUDIN ST,3671300.278,536266.3791
621 S TELEMACHUS ST,3670973.795,535665.5408
126 S SCOTT ST,3671667.947,537553.6456
326 S BROAD ST,3674833.718,534214.5529
2545 GRAVIER ST,3674614.391,533103.8912
643 S MIRO ST,3675263.004,532357.9933
3640 TULANE AVE,3669934.251,535835.6315
2754 CONTI ST,3675619.506,536262.0197
2706 CONTI ST,3675929.387,536077.6725
3523 IBERVILLE ST,3673012.003,537525.2623
3210 IBERVILLE ST,3674027.693,536609.129
3035 IBERVILLE ST,3674445.295,536440.1062
1926 CONTI ST,3678282.089,534235.4608
2317 CONTI ST,3677296.065,535128.8953
2926 ORLEANS AVE,3675843.095,537618.5877
3152 TOULOUSE ST,3674823.148,537701.0112
3918 ORLEANS AVE,3673032.073,539688.1964
2123 PERDIDO ST,3675732.455,531969.3286
127 S GAYOSO ST,3674110.042,535701.5012
128 S CLARK ST,3672735.989,536722.8095
128 S JEFFERSON DAVIS PRKWY,3673129.926,536388.6611
130 S SCOTT ST,3671635.339,537536.6907
135 S D'ORGENOIS ST,3675555.122,534511.3457
122 N CORTEZ ST,3672292.706,537782.8779
141 S GAYOSO ST,3674049.037,535619.0157
202 S JEFFERSON DAVIS PRKWY,3673039.466,536273.7548
2535 BANKS ST,3675237.872,533798.0314
2941 PALMYRA ST,3673951.774,535267.1254
3002 SAINT PETER ST,3675598.318,537606.9366
2130 PERDIDO ST,3675636.247,531865.2208
215 N BROAD ST,3675611.304,535644.9688
221 S GAYOSO ST,3673924.191,535441.8971
221 S TELEMACHUS ST,3671924.789,536984.5244
225 JANE PL,3674652.529,534853.22
227 S JEFFERSON DAVIS PRKWY,3672681.133,536336.0435
227 S SCOTT ST,3671307.777,537345.0859
229 S WHITE ST,3674434.7,534970.8432
2319 GRAVIER ST,3675435.25,532686.5835
2751 SAINT PETER ST,3676334.433,537149.4798
2758 ORLEANS AVE,3676346.792,537265.8255
2760 TOULOUSE ST,3676001.303,536859.767
2820 CANAL ST,3674653.273,535483.3689
2820 TULANE AVE,3673686.612,533997.6492
3108 CANAL ST,3673926.696,536070.2657
3118 CANAL ST,3673834.617,536111.5845
3123 SAINT PETER ST,3675052.961,538111.69
2402 SAINT LOUIS ST,3677264.276,535474.1571
2406 SAINT LOUIS ST,3677240.876,535492.0803
2408 SAINT LOUIS ST,3677225.94,535503.0334
2436 SAINT LOUIS ST,3677055.175,535631.9787
248 S D'ORGENOIS ST,3675400.122,534159.5014
2511 SAINT PETER ST,3677415.475,536361.689
2602 SAINT PETER ST,3677035.824,536524.2022
2607 SAINT PETER ST,3677055.192,536611.5962
2622 CLEVELAND AVE,3675351.19,534509.8042
2623 CLEVELAND AVE,3675451.589,534589.0785
2642 TULANE AVE,3674488.719,533575.5548
2834 CLEVELAND AVE,3674363.581,535265.5588
2837 SAINT PETER ST,3675986.709,537420.3552
2910 BANKS ST,3673699.883,534695.7855
2913 BANKS ST,3673838.008,534838.4194
2921 TULANE AVE,3673386.512,534339.0429
2922 SAINT PETER ST,3675739.093,537497.8137
2936 CLEVELAND AVE,3674083.973,535433.932
3012 BAUDIN ST,3673235.407,534607.3958
319 S CLARK ST,3672177.077,536254.0612
3211 TULANE AVE,3672524.595,534720.0461
3222 BANKS ST,3672939.332,535299.1714
3620 CANAL ST,3672371.725,537235.8133
3015 BANKS ST,3673557.902,535055.1184
3015 BIENVILLE AVE,3674770.762,536660.4015
3019 CLEVELAND AVE,3674001.06,535687.6372
302 S SCOTT ST,3671305.917,537104.0316
3022 BIENVILLE AVE,3674599.831,536540.8532
3022 SAINT PETER ST,3675467.465,537697.6373
3029 CLEVELAND AVE,3673927.085,535742.6265
304 S CORTEZ ST,3671612.584,536859.7059
1928 CANAL ST,3677575.024,533102.5136
1928 LAFAYETTE ST,3676278.922,530532.6151
1932 CANAL ST,3677602.898,533139.1404
3103 BANKS ST,3673364.961,535196.0659
3106 GRAVIER ST,3672418.007,534052.3813
3112 CANAL ST,3673898.729,536093.9287
313 N RENDON ST,3674083.163,537277.5266
325 S CORTEZ ST,3671381.803,536791.2157
328 S RENDON ST,3673007.78,535592.7596
3303 TULANE AVE,3672262.093,534856.8224
3306 TULANE AVE,3672165.519,534756.1143
331 N GALVEZ ST,3677557.75,534758.1538
3314 CONTI ST,3674086.373,537403.6595
3315 CLEVELAND AVE,3673168.753,536142.8504
3315 GRAVIER ST,3671919.013,534482.271
3317 D'HEMECOURT ST,3672281.633,534995.0587
3319 BAUDIN ST,3672502.782,535295.4021
3321 TULANE AVE,3672178.503,534900.1372
3503 CLEVELAND AVE,3672604.132,536772.3906
3516 BAUDIN ST,3671739.282,535771.6024
3607 BANKS ST,3671857.294,536348.7781
3709 ULLOA ST,3670865.886,535618.5076
3717 ULLOA ST,3670811.178,535661.5255
3725 ULLOA ST,3670748.942,535716.2334
3726 CANAL ST,3672043.556,537430.1637
3800 CANAL ST,3671919.733,537485.0381
3825 BAUDIN ST,3670977.644,536486.1966
3828 BIENVILLE AVE,3672301.892,538287.3634
3911 IBERVILLE ST,3671992.079,538289.7133
3922 CLEVELAND AVE,3671328.902,537588.3072
3934 BIENVILLE AVE,3671958.357,538534.8445
4013 D'HEMECOURT ST,3670180.491,536661.8048
4019 BANKS ST,3670670.204,537247.092
4024 CANAL ST,3671206.43,538096.7097
403 S PIERCE ST,3670644.896,537077.8916
4030 CANAL BLVD,3671206.43,538096.7097
4030 CANAL ST,3671182.006,538115.1398
4034 CANAL BLVD,3671206.43,538096.7097
4034 CANAL ST,3671119.135,538166.0911
4038 D'HEMECOURT ST,3669893.239,536634.7125
425 N GAYOSO ST,3673416.491,534783.3448
435 S LOPEZ ST,3672882.192,535065.6659
436 S CLARK ST,3671958.765,535753.4073
4418 S CARROLLTON AVE,3670218.342,537211.0495
4614 S CARROLLTON AVE,3670773.289,537759.2862
636 S RENDON ST,3672199.028,534489.0283
2024 BIENVILLE AVE,3677780.944,534115.9118
502 S GENOIS ST,3671629.745,535855.1849
517 S CLARK ST,3671765.237,535613.2349
526 S PIERCE ST,3670428.992,536536.4245
526 S ROMAN ST,3676980.237,531570.5511
532 HAGAN ST,3674357.612,538007.4509
119 S GENOIS ST,3672413.862,537080.3867
233 S CORTEZ ST,3671594.652,537102.0857
602 HAGAN ST,3674444.867,538128.0466
619 S WHITE ST,3673585.158,533911.3719
109 N SCOTT ST,3671836.764,538066.047
139 S GAYOSO ST,3674049.037,535619.0157
200 N GALVEZ ST,3677384.132,534254.8793
210 S JEFFERSON DAVIS PRKWY,3672992.25,536220.5532
223 N DERBIGNY ST,3678462.923,533559.7466
223 S SCOTT ST,3671353.282,537406.8156
2233 CANAL ST,3676835.544,534168.4933
2235 GRAVIER ST,3675626.497,532604.5914
2332 GRAVIER ST,3675246.184,532639.6028
2524 IBERVILLE ST,3676190.64,534963.9178
2800 GRAVIER ST,3673368.659,533602.2555
2802 TULANE AVE,3673701.3,533990.917
3500 CANAL ST,3672754.012,536923.1363
450 S RENDON ST,3672687.965,535165.8658
4500 S CARROLLTON AVE,3670434.984,537435.1772
2812 CANAL ST,3674712.96,535445.5048
300 S SCOTT ST,3671305.917,537104.0316
1922 LAFAYETTE ST,3676378.824,530475.7714
1924 LAFAYETTE ST,3676352.499,530492.6755
311 S DUPRÉ ST,3673984.279,534931.0639
314 S CORTEZ ST,3671559.124,536784.3493
3214 BAUDIN ST,3672739.57,535006.9193
3226 PALMYRA ST,3673166.434,535676.3979
3229 CANAL BLVD,3673743.907,536478.1942
3236 BIENVILLE AVE,3674023.94,536966.2571
3300 CANAL BLVD,3673447.672,536393.5536
3319 BIENVILLE AVE,3673965.851,537282.0886
3330 BIENVILLE AVE,3673810.946,537175.7609
3806 D'HEMECOURT ST,3670765.33,536001.9895
3807 IBERVILLE ST,3672298.217,538069.9024
3813 CLEVELAND AVE,3671743.132,537389.1164
3824 BAUDIN ST,3670859.594,536396.0631
3824 D'HEMECOURT ST,3670647.485,536063.2652
4000 TULANE AVE,3669451.412,535928.5632
420 S GALVEZ ST,3676106.573,532600.5141
728 S SALCEDO ST,3672477.387,533843.4562
738 S SALCEDO ST,3672436.063,533796.2389
750 S DUPRÉ ST,3673166.976,533691.3711
523 S ROCHEBLAVE ST,3674983.743,533166.6511
629 S CLAIBORNE AVE,3676587.106,530597.7073
630 S MIRO ST,3675470.497,532312.9959
915 FRENCHMEN ST,3672681.133,536336.0435
127 S PIERCE ST,3671267.218,537863.6778
203 N ROMAN ST,3678075.973,533651.819
2237 POYDRAS ST,3674654.545,532126.9451
2239 POYDRAS ST,3674547.374,532223.7113
224 S D'ORGENOIS ST,3675463.207,534221.3816
2419 JULIA ST,3674266.748,531789.1661
2600 GRAVIER ST,3674383.189,533081.6902
2601 SAINT PETER ST,3677090.15,536582.7802
2603 LAFITTE AVE,3676799.59,536198.3043
2604 IBERVILLE ST,3675972.395,535135.7912
2605 CONTI ST,3676461.826,535775.2892
3031 BIENVILLE AVE,3674660.709,536744.8288
1828 BIENVILLE AVE,3678314.826,533743.3871
3209 BIENVILLE AVE,3674315.01,536987.4993
1930 CANAL ST,3677589.624,533118.2821
318 N JEFFERSON DAVIS PRKWY,3673921.123,537408.8822
320 S CORTEZ ST,3671512.482,536791.0963
3200 PERDIDO ST,3671845.628,533831.7436
3222 CANAL ST,3673669.963,536206.4752
214 N JEFFERSON DAVIS PRKWY,3673673.48,537073.8086
215 N ROCHEBLAVE ST,3676434.744,534999.1101
1817 CONTI ST,3678711.136,534082.8279
2011 BIENVILLE AVE,3677999.908,534355.7403
2018 LAFAYETTE ST,3675816.122,530848.4228
2020 GRAVIER ST,3676565.71,531898.082
2021 PERDIDO ST,3676055.449,531787.7668
2100 POYDRAS ST,3675413.778,531399.6418
2101 LAFITTE AVE,3678286.722,535254.1957
2120 POYDRAS ST,3675322.509,531453.9642
2218 SAINT LOUIS ST,3677679.11,535136.6385
222 S D'ORGENOIS ST,3675469.096,534229.8875
222 S PIERCE ST,3671143.957,537543.1031
2222 SAINT LOUIS ST,3677653.045,535157.3713
2235 POYDRAS ST,3674823.815,532015.1835
2311 CANAL ST,3676682.847,534227.0902
2322 TULANE AVE,3675603.457,532970.9473
2407 IBERVILLE ST,3676633.301,534709.7635
2556 ORLEANS AVE,3677231.869,536593.1727
2605 LAFITTE AVE,3676777.05,536211.7208
2609 CLEVELAND AVE,3675499.19,534521.6561
236 N CARROLLTON AVE,3671680.871,538801.6
238 S PIERCE ST,3671058.315,537432.0945
240 S PIERCE ST,3671053.52,537424.4665
2404 SAINT LOUIS ST,3677251.331,535484.1148
2412 SAINT LOUIS ST,3677202.541,535520.4587
2635 BANKS ST,3674851.339,534119.2746
2637 CONTI ST,3676270.484,535926.9412
